Timestamp,Temperature,R,Theta,X,Y,Current,Vin
16:13:05.281099,280.1,0.1568481,1.587524,0.1567749,0.004339599,0.01102756,1.0
16:13:08.670401,280.1,0.1568481,1.587524,0.1567749,0.004339599,0.01102075,1.0
16:13:12.092856,280.1,0.1568481,1.587524,0.1567932,0.004339599,0.01101415,1.0
16:13:15.489983,280.0,0.1568481,1.587524,0.1567932,0.004339599,0.0110282,1.0
16:13:18.880400,280.1,0.1568481,1.587524,0.1567932,0.004339599,0.01101585,1.0
16:13:22.302065,280.1,0.1568481,1.587524,0.1567932,0.004339599,0.01101607,1.0
16:13:25.688941,280.0,0.1568481,1.587524,0.1567932,0.004339599,0.01103672,1.0
16:13:29.109758,280.0,0.1568481,1.587524,0.1567932,0.004339599,0.01102288,1.0
16:13:32.504058,280.0,0.1568481,1.587524,0.1567932,0.004339599,0.01100798,1.0
16:23:00.089570,290.1,0.160382,1.582031,0.1603088,0.004431152,0.01094219,1.0
16:23:03.479744,290.1,0.160382,1.582031,0.1603088,0.004431152,0.01094496,1.0
16:23:06.877057,290.1,0.160382,1.582031,0.1603271,0.004431152,0.01095496,1.0
16:23:10.286818,290.1,0.160382,1.582031,0.1603271,0.004431152,0.0109539,1.0
16:23:13.693932,290.1,0.160382,1.582031,0.1603271,0.004431152,0.01094985,1.0
16:23:17.092115,290.1,0.160382,1.582031,0.1603271,0.004431152,0.01095241,1.0
16:23:20.491350,290.1,0.160382,1.582031,0.1603271,0.004431152,0.01094772,1.0
16:23:23.894389,290.1,0.160382,1.582031,0.1603271,0.004431152,0.01094687,1.0
16:23:27.312022,290.0,0.1604003,1.582031,0.1603271,0.004431152,0.01095198,1.0
16:23:30.718201,290.0,0.1604003,1.582031,0.1603271,0.004431152,0.01095603,1.0
16:33:20.778664,300.0,0.1638427,1.582031,0.1637878,0.004522705,0.0108945,1.0
16:33:24.212967,300.0,0.163861,1.582031,0.1637878,0.004522705,0.0108781,1.0
16:33:27.613832,300.0,0.163861,1.582031,0.1638061,0.004522705,0.01087235,1.0
16:33:31.009385,300.0,0.163861,1.582031,0.1638061,0.004522705,0.01088151,1.0
16:33:34.423220,300.0,0.163861,1.582031,0.1638061,0.004522705,0.01088811,1.0
16:33:37.826689,300.0,0.1638793,1.582031,0.1638061,0.004522705,0.01087959,1.0
16:33:41.220756,300.0,0.1638793,1.582031,0.1638061,0.004522705,0.01088513,1.0
16:33:44.634236,300.0,0.1638793,1.582031,0.1638244,0.004522705,0.01088257,1.0
16:33:48.041135,300.0,0.1638793,1.582031,0.1638244,0.004522705,0.01087768,1.0
16:33:51.442741,300.0,0.1638793,1.582031,0.1638244,0.004522705,0.01087768,1.0
16:43:30.022730,310.0,0.1672668,1.582031,0.1671936,0.004632568,0.01081189,1.0
